960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1916,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2304,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,0
3670,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,516.66
5020,534.65
5021,493.75
5022,481.56
5023,482.66
5024,318.04
5025,0
5026,0
5027,0
5028,0
5029,0
5212,0
5213,0
5401,0
5402,0
5403,0
5404,0
5405,545.92
5406,506.38
5407,475.51
5408,416.35
5409,306.18
5410,137.44
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5599,0
5788,0
5789,0
5790,333.82
5791,553.76
5792,569.35
5793,593.96
5794,559.7
5795,485.33
5796,403.58
5797,200.74
5798,0
5799,22.731
5800,306.74
5801,0
5802,0
5803,0
6174,0
6175,0
6176,88.351
6177,536.48
6178,613.84
6179,640.36
6180,672.04
6181,608.41
6182,550.72
6183,481.3
6184,254.99
6185,285.91
6186,566.29
6187,0
6188,0
6190,0
6561,0
6562,0
6563,213.29
6564,579.09
6565,670.94
6566,711.08
6567,742.46
6568,679.41
6569,620.28
6570,545.44
6571,336.46
6572,98.367
6573,617.34
6574,0
6575,0
6948,0
6949,0
6950,311.66
6951,635.92
6952,728.73
6953,776.83
6954,806.34
6955,766.28
6956,702.97
6957,605.19
6958,0
6959,0
6960,0
6961,0
6962,118.21
6963,0
7334,0
7335,0
7336,4.6295
7337,417.89
7338,691.56
7339,786.44
7340,839.69
7341,872.34
7342,835.63
7343,769.67
7344,648.85
7345,0
7346,0
7347,0
7348,484.53
7349,326.64
7350,0
7721,0
7722,0
7723,105.78
7724,484.86
7725,745.59
7726,842.43
7727,882.09
7728,696.18
7729,903.69
7730,814.76
7731,696.5
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7739,0
8108,0
8109,0
8110,171.4
8111,553.51
8112,794.53
8113,898.17
8114,694.77
8115,377.12
8116,968.88
8117,856.38
8118,0
8119,0
8120,0
8121,0
8122,0
8123,0
8124,0
8125,0
8126,188.6
8127,0
8327,0
8328,0
8495,0
8496,0
8497,245.96
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,0
8505,0
8506,0
8507,423.3
8508,25.506
8509,0
8510,0
8511,0
8512,0
8513,0
8514,102.98
8712,0
8713,0
8714,0
8715,0
8881,0
8882,0
8883,0
8884,230.84
8885,0
8886,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,0
8893,0
8894,480
8895,173.24
8896,0
8898,332.35
8899,166.86
8900,0
8901,64.382
9099,0
9100,0
9101,0
9102,0
9103,0
9268,0
9269,0
9270,25.31
9271,0
9272,0
9273,0
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,724.45
9281,604.15
9282,656.55
9283,0
9284,0
9285,431.29
9286,0
9288,93.872
9486,0
9487,59.151
9488,0
9489,85.276
9490,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,0
9666,0
9667,717.94
9668,771.88
9669,944.35
9671,347.19
9672,0
9673,0
9674,0
9869,0
9870,0
9871,0
9872,0
9873,0
9874,0
9875,0
9876,4.1007
9877,0
9878,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,0
10053,735.16
10054,809.96
10055,548.01
10056,551.2
10057,163.79
10058,0
10059,0
10060,261.85
10061,118.15
10255,0
10256,110.03
10257,0
10258,0
10259,0
10260,0
10261,0
10262,0
10263,0
10264,0
10429,0
10430,0
10431,0
10432,0
10433,0
10434,0
10435,0
10436,0
10437,0
10438,0
10439,431.15
10440,555.43
10441,635.21
10442,701.28
10444,0
10445,381
10446,0
10447,0
10641,0
10642,155.21
10643,0
10644,0
10645,0
10646,0
10647,0
10648,0
10649,115.37
10650,0
10816,0
10817,98.921
10818,0
10819,0
10820,581.07
10821,427.2
10822,0
10823,0
10824,0
10825,681.69
10826,461.2
10827,856.5
10828,1195.1
10830,818.09
10831,0
10832,0
10833,0
10834,0
11025,0
11026,0
11027,0
11028,0
11029,123.53
11030,0
11031,0
11032,0
11033,0
11034,161.94
11035,0
11202,0
11203,0
11204,169.55
11205,0
11206,0
11207,711.99
11208,0
11209,0
11210,0
11212,1187.3
11213,412.21
11214,439.59
11215,463.25
11216,1100
11217,0
11218,0
11219,0
11220,0
11221,0
11412,0
11413,0
11414,0
11415,0
11416,73.784
11417,118.31
11418,174.02
11419,0
11420,0
11589,0
11590,0
11591,235.83
11592,0
11593,0
11594,990.84
11595,659.6
11596,763.13
11597,0
11598,0
11599,1321.2
11600,1347.9
11601,1292.6
11602,993.1
11604,0
11605,0
11606,0
11607,0
11800,0
11801,0
11802,0
11803,71.165
11804,0
11805,0
11806,0
11976,0
11977,0
11978,312.96
11979,0
11980,56.458
11981,1001
11982,469.86
11983,0
11984,0
11985,0
11991,0
11992,0
12363,0
12364,43.359
12365,356.71
12366,0
12367,552.78
12368,0
12369,553.81
12370,67.18
12371,0
12372,0
12373,797.12
12376,0
12377,0
12378,0
12750,0
12751,187.1
12752,313.88
12753,0
12754,745.25
12755,0
12756,161.77
12759,0
12760,0
12761,0
12762,0
12763,280.96
12764,0
13136,0
13137,0
13138,345.51
13139,315.58
13140,0
13141,778.4
13142,0
13143,198.5
13147,0
13148,0
13149,0
13150,0
13151,0
13423,0
13523,0
13524,163.18
13525,468.47
13526,435.46
13527,0
13528,816.73
13529,1179.5
13530,1142.7
13809,0
13810,0
13909,0
13910,0
13911,309.41
13912,551.71
13913,438.75
13914,0
13915,1148.9
13916,1259
13917,1422.2
14195,0
14196,0
14197,0
14295,0
14296,0
14297,0.35818
14298,369.55
14299,656.91
14300,418.33
14301,546.21
14302,1214.2
14303,1358.2
14305,1384
14581,0
14582,0
14583,0
14584,0
14585,0
14682,0
14683,0
14684,181.94
14685,517.46
14686,724.43
14687,381.1
14688,905.38
14689,1312.4
14690,1389.6
14691,1021.8
14692,0
14693,0
14695,0
14967,0
14968,0
14969,0
14970,0
14971,0
14972,0
14973,0
15068,0
15069,0
15070,71.337
15071,354.66
15072,592.15
15073,718.63
15074,396.06
15075,1101.3
15076,1263.8
15077,1304.3
15078,849.78
15079,0
15080,0
15081,0
15082,0
15083,0
15353,0
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,0
15361,0
15455,0
15456,0
15457,63.574
15458,339.07
15459,622.51
15460,794.64
15461,688.51
15462,1172.2
15463,1213.4
15464,1120.8
15465,640.63
15466,0
15467,0
15468,0
15469,0
15739,0
15740,0
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15843,0
15844,0
15845,314.4
15846,574.36
15847,828.15
15848,940.66
15849,1170.6
15850,1076.7
15851,874.83
15852,668.69
15853,0
15854,0
15855,0
15856,0
15857,0
16125,0
16127,0
16128,0
16132,0
16134,0
16135,0
16136,0
16137,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16242,0
