nan nan
-118.440369	32.815502
-118.442422	32.817262
-118.443302	32.817262
-118.443889	32.817556
-118.444182	32.819023
-118.445062	32.819023
-118.445649	32.820196
-118.447116	32.819903
-118.450929	32.819609
-118.451516	32.819903
-118.453276	32.821076
-118.453276	32.821663
-118.453863	32.822249
-118.45445	32.822543
-118.45533	32.823423
-118.455916	32.824596
-118.456503	32.825476
-118.458557	32.82665
-118.460903	32.828997
-118.460903	32.829583
-118.461784	32.830757
-118.462077	32.830757
-118.464717	32.83281
-118.466771	32.833984
-118.467944	32.833984
-118.469411	32.834864
-118.469997	32.834864
-118.471758	32.83633
-118.471758	32.837504
-118.472638	32.838384
-118.474398	32.839264
-118.477331	32.841904
-118.477918	32.842491
-118.480558	32.842198
-118.484078	32.843371
-118.487012	32.844838
-118.490826	32.844838
-118.491706	32.845718
-118.491706	32.847771
-118.493466	32.849825
-118.493172	32.850411
-118.494933	32.851585
-118.500506	32.851585
-118.501386	32.851878
-118.50168	32.852465
-118.50168	32.855105
-118.50256	32.856279
-118.50256	32.858039
-118.50344	32.858919
-118.50344	32.861266
-118.504027	32.862146
-118.50432	32.863319
-118.504907	32.863906
-118.506373	32.864199
-118.506667	32.864786
-118.507547	32.864786
-118.508134	32.865372
-118.509894	32.868599
-118.510187	32.87036
-118.510187	32.87036
-118.510187	32.870946
-118.509307	32.872706
-118.509307	32.877693
-118.5096	32.878573
-118.509894	32.878867
-118.510774	32.87916
-118.511947	32.880334
-118.513414	32.88092
-118.514001	32.881507
-118.516054	32.881507
-118.517521	32.882974
-118.517521	32.88356
-118.519281	32.884734
-118.521334	32.885027
-118.522215	32.885027
-118.522801	32.886201
-118.521041	32.888254
-118.522508	32.889721
-118.522508	32.890308
-118.523681	32.890894
-118.526615	32.893828
-118.526615	32.894415
-118.528375	32.896468
-118.528375	32.897348
-118.530722	32.899695
-118.531895	32.903509
-118.532775	32.904975
-118.533362	32.907322
-118.534829	32.907616
-118.535415	32.907616
-118.536002	32.906442
-118.537469	32.904975
-118.539229	32.904975
-118.540696	32.906149
-118.541869	32.909082
-118.542456	32.909669
-118.542456	32.914069
-118.543336	32.915536
-118.543336	32.917296
-118.543629	32.917883
-118.544509	32.918176
-118.545976	32.918176
-118.54715	32.918763
-118.548323	32.919643
-118.548323	32.92023
-118.547736	32.920523
-118.546563	32.920816
-118.545976	32.92199
-118.545976	32.92551
-118.546563	32.926097
-118.546856	32.92727
-118.547443	32.927857
-118.547736	32.92903
-118.548323	32.929617
-118.548323	32.930791
-118.55067	32.932844
-118.551843	32.935484
-118.551843	32.937538
-118.55243	32.939004
-118.552723	32.943111
-118.55331	32.943991
-118.55331	32.946045
-118.55419	32.948392
-118.555364	32.949272
-118.559177	32.953085
-118.559177	32.954259
-118.560057	32.955432
-118.560057	32.956899
-118.560644	32.957192
-118.561524	32.957192
-118.561817	32.957779
-118.563284	32.958366
-118.563871	32.958659
-118.565338	32.959246
-118.566218	32.960126
-118.567098	32.961886
-118.567391	32.962473
-118.568271	32.962473
-118.569445	32.963353
-118.570031	32.963353
-118.571498	32.964526
-118.571791	32.965113
-118.571791	32.966286
-118.572085	32.966873
-118.573258	32.96746
-118.575018	32.968633
-118.575018	32.970687
-118.575898	32.971567
-118.575898	32.972447
-118.578539	32.976554
-118.578539	32.984181
-118.579419	32.987115
-118.580299	32.987701
-118.581472	32.988581
-118.581765	32.989168
-118.581765	32.990635
-118.582646	32.991808
-118.582646	32.993275
-118.583232	32.993862
-118.583526	32.995035
-118.585579	33.000022
-118.585579	33.000022
nan nan
-116.999999	32.543563
-117.008506	32.544443
-117.031094	32.538576
-117.045469	32.536522
-117.124968	32.529482
nan nan
-117.300393	32.446462
-117.297167	32.446462
-117.29658	32.445876
-117.295993	32.443529
-117.295406	32.442649
-117.295113	32.441475
-117.293353	32.439422
-117.293646	32.438249
-117.293353	32.436488
-117.292473	32.435315
-117.292766	32.433261
-117.293353	32.432381
-117.295113	32.432381
-117.298633	32.435608
-117.298927	32.436488
-117.300393	32.438835
-117.300393	32.439422
-117.30098	32.440889
-117.301274	32.445289
-117.300393	32.446462
nan nan
-117.264311	32.426514
-117.261671	32.426514
-117.260791	32.425928
nan nan
-117.265484	32.425341
-117.264311	32.426514
nan nan
-117.099152	32.427981
-117.100032	32.428861
-117.100326	32.432381
-117.100912	32.435022
-117.101793	32.436195
-117.102086	32.437662
-117.102379	32.438542
-117.102379	32.439715
-117.102966	32.440009
-117.103553	32.440009
-117.105019	32.441475
-117.105313	32.442649
-117.1059	32.443236
-117.1059	32.444996
-117.107366	32.446462
-117.108246	32.446756
-117.109713	32.448223
-117.110887	32.447929
-117.111767	32.448809
-117.112353	32.450276
-117.112353	32.451743
-117.113233	32.453503
-117.113233	32.454676
-117.113527	32.455263
-117.114993	32.456436
-117.114993	32.45673
-117.114993	32.457317
-117.115874	32.458783
-117.115874	32.459663
-117.118514	32.463477
-117.118514	32.464944
-117.1191	32.465824
-117.1191	32.466411
-117.119981	32.467291
-117.120567	32.468757
-117.120861	32.468757
-117.120861	32.473158
-117.121741	32.474038
-117.121741	32.476385
-117.122621	32.478438
-117.122621	32.480492
-117.123207	32.482252
-117.124381	32.483718
-117.124381	32.485185
-117.124968	32.486945
-117.124968	32.488412
-117.124381	32.489292
-117.124674	32.492226
-117.124968	32.493106
-117.124381	32.495746
-117.123501	32.496626
-117.123501	32.503373
-117.124381	32.50396
-117.124381	32.509827
-117.125261	32.511
-117.124968	32.529482
nan nan
-117.280152	33.000022
-117.280445	32.998555
-117.279565	32.997675
-117.278685	32.996502
-117.276925	32.993275
-117.276925	32.989755
-117.276045	32.989168
-117.276045	32.986821
-117.275458	32.985648
-117.275165	32.982421
-117.274285	32.981541
-117.274285	32.978021
-117.273405	32.977141
-117.273405	32.974207
-117.272818	32.973034
-117.272525	32.97098
-117.272231	32.9701
-117.271645	32.96746
-117.271058	32.966873
-117.270765	32.9657
-117.270765	32.960713
-117.269885	32.958953
-117.269885	32.953966
-117.269298	32.953085
-117.268711	32.951325
-117.267538	32.950152
-117.267538	32.949272
-117.266951	32.948098
-117.266658	32.946925
-117.266071	32.945458
-117.266071	32.942525
-117.265484	32.941351
-117.264898	32.937244
-117.264311	32.936658
-117.263431	32.934017
-117.263431	32.932551
-117.262551	32.931377
-117.262551	32.92991
-117.261671	32.928737
-117.261671	32.92727
-117.260497	32.92551
-117.260791	32.92199
-117.259911	32.92023
-117.259911	32.91847
-117.259031	32.91671
-117.260204	32.915536
-117.260497	32.914069
-117.259031	32.913189
-117.259324	32.911429
-117.259031	32.911136
-117.258444	32.909962
-117.257857	32.909082
-117.257564	32.907909
-117.25639	32.904975
-117.256097	32.903509
-117.255217	32.902042
-117.255217	32.899695
-117.254337	32.898228
-117.254043	32.895295
-117.254043	32.894708
-117.254337	32.888547
-117.255217	32.887081
-117.255217	32.885907
-117.254337	32.885027
-117.254337	32.88356
-117.252577	32.88004
-117.25287	32.876227
-117.253163	32.875053
-117.254924	32.871533
-117.255217	32.870066
-117.255804	32.868893
-117.256097	32.866253
-117.256684	32.864786
-117.256977	32.862732
-117.257857	32.860385
-117.259324	32.858332
-117.259324	32.856279
-117.264018	32.851878
-117.265191	32.850705
-117.268418	32.850705
-117.270178	32.852465
-117.270765	32.852465
-117.271938	32.853638
-117.273112	32.852758
-117.273992	32.852758
-117.274872	32.851878
-117.275752	32.851585
-117.276338	32.851291
-117.276925	32.850411
-117.278392	32.850118
-117.280152	32.848651
-117.280445	32.847478
-117.281325	32.846598
-117.281619	32.845718
-117.281912	32.844838
-117.282792	32.844838
-117.283379	32.844251
-117.283672	32.842491
-117.283086	32.836037
-117.283086	32.83193
-117.282792	32.830757
-117.281912	32.83017
-117.281619	32.822543
-117.279565	32.820196
-117.278392	32.820196
-117.276925	32.818729
-117.275458	32.818436
-117.275165	32.817849
-117.275458	32.815209
-117.274872	32.814329
-117.273698	32.814329
-117.273112	32.813449
-117.272231	32.813449
-117.271645	32.812862
-117.271938	32.811982
-117.270765	32.809635
-117.268124	32.808168
-117.266658	32.807582
-117.265191	32.807582
-117.264018	32.806408
-117.263431	32.805528
-117.262844	32.804355
-117.261377	32.803181
-117.260497	32.801128
-117.259324	32.800835
-117.259031	32.798781
-117.258444	32.797314
-117.257564	32.796728
-117.257564	32.792621
-117.256977	32.791741
-117.256977	32.78998
-117.256097	32.789394
-117.256097	32.786167
-117.255217	32.785287
-117.255217	32.78382
-117.254337	32.783233
-117.254337	32.769739
-117.25375	32.769152
-117.25375	32.765925
-117.252577	32.764752
-117.25287	32.763579
-117.25199	32.762698
-117.251697	32.761232
-117.25111	32.760058
-117.249643	32.760058
-117.24935	32.759178
-117.25023	32.756538
-117.251403	32.755658
-117.25287	32.753604
-117.254337	32.751258
-117.254337	32.749204
-117.254924	32.748617
-117.255217	32.747444
-117.256977	32.745684
-117.256977	32.744804
-117.256097	32.743924
-117.255804	32.738057
-117.257564	32.73571
-117.257857	32.73219
-117.258444	32.731016
-117.258444	32.727789
-117.259324	32.726323
-117.259324	32.724856
-117.258737	32.723976
-117.258737	32.721042
-117.257857	32.719869
-117.257564	32.717229
-117.258444	32.715762
-117.257564	32.714588
-117.257564	32.711361
-117.25639	32.709895
-117.257564	32.707254
-117.257564	32.706081
-117.256684	32.705494
-117.256977	32.699041
-117.256097	32.69816
-117.256097	32.696694
-117.255217	32.695814
-117.255217	32.69464
-117.254337	32.694054
-117.254337	32.693173
-117.25287	32.69112
-117.25287	32.689653
-117.25199	32.688186
-117.251697	32.68584
-117.250817	32.684666
-117.250817	32.682319
-117.250523	32.681146
-117.248176	32.677919
-117.24847	32.676746
-117.248176	32.675572
-117.246416	32.672932
-117.24671	32.670585
-117.246123	32.669998
-117.24671	32.669412
-117.247003	32.667358
-117.24583	32.666185
-117.244069	32.665892
-117.242603	32.665011
-117.240256	32.664718
-117.239376	32.665598
-117.238202	32.665892
-117.237322	32.666772
-117.237322	32.667358
-117.236736	32.668532
-117.236736	32.669705
-117.235856	32.670879
-117.235856	32.674692
-117.236736	32.675572
-117.237029	32.682319
-117.236149	32.682613
-117.235856	32.683786
-117.234095	32.685253
-117.233509	32.686133
-117.233802	32.68672
-117.236149	32.688186
-117.237616	32.688186
-117.238789	32.689067
-117.238496	32.69024
-117.239082	32.691707
-117.239376	32.694934
-117.240256	32.696107
-117.239376	32.697574
-117.239082	32.699334
-117.237909	32.700214
-117.237909	32.700214
-117.237616	32.700801
-117.236736	32.704908
-117.234389	32.707254
-117.233509	32.707254
-117.231455	32.708721
-117.231162	32.708721
-117.230575	32.709308
-117.228522	32.711361
-117.228228	32.711361
-117.227055	32.711948
-117.226468	32.712828
-117.225588	32.713122
-117.224708	32.714588
-117.223535	32.715468
-117.221481	32.718402
-117.220014	32.721042
-117.220894	32.721335
-117.222655	32.721335
-117.225001	32.721629
-117.225881	32.722509
-117.225881	32.725149
-117.225001	32.725149
-117.224121	32.724856
-117.224121	32.724562
-117.221774	32.723682
-117.219721	32.722802
-117.216494	32.722216
-117.215907	32.723389
-117.214734	32.723389
-117.213267	32.724269
-117.211214	32.724269
-117.210627	32.724562
-117.209747	32.724856
-117.208574	32.725442
-117.20828	32.726323
-117.206813	32.728083
-117.20564	32.727496
-117.203587	32.728083
-117.202706	32.727496
-117.195959	32.727496
-117.194493	32.727496
-117.193026	32.726616
-117.189212	32.726616
-117.187745	32.727496
-117.185399	32.727203
-117.185105	32.726909
-117.183932	32.726616
-117.182465	32.726029
-117.181585	32.726029
-117.180998	32.726616
-117.180118	32.726616
-117.178651	32.727789
-117.176891	32.726616
-117.176598	32.725442
-117.175718	32.724856
-117.176011	32.717229
-117.175131	32.716642
-117.175131	32.711361
-117.174251	32.711068
-117.174251	32.709895
-117.173664	32.709308
-117.172491	32.709308
-117.171904	32.708721
-117.170731	32.708428
-117.169264	32.707841
-117.166331	32.707254
-117.164864	32.706081
-117.163984	32.705788
-117.162517	32.704028
-117.161637	32.703734
-117.156943	32.699627
-117.153423	32.697574
-117.15225	32.696107
-117.150783	32.695814
-117.149316	32.694934
-117.147849	32.693467
-117.146382	32.693173
-117.145796	32.692293
-117.144622	32.692293
-117.144329	32.691707
-117.143156	32.690827
-117.141395	32.690827
-117.140515	32.689947
-117.139342	32.689947
-117.139049	32.68936
-117.140222	32.6876
-117.140515	32.687013
-117.138755	32.68672
-117.137288	32.687306
-117.134062	32.687306
-117.134062	32.68672
-117.133181	32.685546
-117.131715	32.68496
-117.131715	32.684079
-117.130835	32.683199
-117.130248	32.683199
-117.127608	32.681146
-117.126728	32.680559
-117.126728	32.680266
-117.125261	32.678212
-117.119981	32.673519
-117.120567	32.672345
-117.122621	32.672639
-117.123501	32.671759
-117.124087	32.671759
-117.124674	32.671172
-117.124968	32.669998
-117.124674	32.669118
-117.123501	32.668238
-117.121447	32.668238
-117.120567	32.667652
-117.121154	32.663251
-117.119981	32.662371
-117.120274	32.657971
-117.119394	32.657091
-117.119687	32.654451
-117.118514	32.652984
-117.118514	32.651517
-117.117634	32.65093
-117.117634	32.649757
-117.116754	32.64917
-117.115874	32.64917
-117.116167	32.639783
-117.11558	32.63949
-117.1147	32.639196
-117.112353	32.637729
-117.11118	32.637436
-117.1103	32.636849
-117.108833	32.636556
-117.107953	32.635089
-117.10766	32.633623
-117.10678	32.632742
-117.104726	32.632156
-117.103846	32.631276
-117.102673	32.630689
-117.100912	32.629516
-117.101206	32.625702
-117.100032	32.624822
-117.100032	32.623355
-117.098566	32.621888
-117.097686	32.620128
-117.097392	32.618661
-117.097099	32.617781
-117.098272	32.615141
-117.098566	32.615141
-117.099739	32.614554
-117.100912	32.613968
-117.102086	32.613088
-117.102379	32.612208
-117.102966	32.611621
-117.103846	32.609567
-117.106193	32.606634
-117.10854	32.606341
-117.11206	32.60282
-117.11294	32.602527
-117.114113	32.601647
-117.114993	32.601647
-117.117634	32.6037
-117.121741	32.6037
-117.122621	32.604874
-117.122327	32.605461
-117.124968	32.608101
-117.125554	32.608101
-117.126434	32.608981
-117.128194	32.610448
-117.128488	32.612208
-117.129368	32.613088
-117.129661	32.614848
-117.129075	32.616608
-117.128488	32.617195
-117.128488	32.617488
-117.126728	32.620715
-117.126728	32.621008
-117.128781	32.623062
-117.129955	32.623062
-117.130248	32.623942
-117.130835	32.624529
-117.130835	32.631276
-117.131715	32.632449
-117.135822	32.632449
-117.136115	32.633329
-117.137582	32.634503
-117.137582	32.635969
-117.138462	32.637729
-117.137582	32.638903
-117.138168	32.64125
-117.139342	32.64213
-117.139635	32.64301
-117.139929	32.64389
-117.140222	32.644477
-117.140809	32.64565
-117.141395	32.64653
-117.142275	32.647704
-117.142862	32.649464
-117.144329	32.650637
-117.144916	32.653277
-117.146089	32.654157
-117.147556	32.654157
-117.149023	32.655331
-117.149023	32.656798
-117.149316	32.656798
-117.149903	32.658264
-117.15225	32.661198
-117.152836	32.662078
-117.154303	32.664131
-117.15489	32.666185
-117.16017	32.671759
-117.159583	32.672345
-117.158703	32.672345
-117.15753	32.673519
-117.155476	32.675866
-117.155476	32.676452
-117.153423	32.678506
-117.154303	32.680559
-117.15577	32.682319
-117.157823	32.682613
-117.158703	32.682026
-117.159877	32.681733
-117.163984	32.677332
-117.166624	32.677332
-117.167504	32.678799
-117.166917	32.679386
-117.16545	32.681439
-117.165744	32.682026
-117.165744	32.68496
-117.166917	32.685546
-117.166917	32.690533
-117.165157	32.692293
-117.164277	32.692293
-117.16281	32.69376
-117.162517	32.6964
-117.163104	32.69728
-117.163104	32.697574
-117.16369	32.698747
-117.164864	32.698747
-117.166624	32.700507
-117.170144	32.702267
-117.171318	32.702561
-117.172491	32.703148
-117.174838	32.703441
-117.175718	32.704028
-117.177185	32.704028
-117.178358	32.704614
-117.178945	32.704908
-117.179825	32.705494
-117.181585	32.705788
-117.182465	32.706668
-117.185399	32.707548
-117.186865	32.707548
-117.187452	32.708135
-117.188332	32.708428
-117.189212	32.709015
-117.189212	32.710481
-117.188625	32.711361
-117.186865	32.711361
-117.186279	32.712242
-117.186865	32.714588
-117.188039	32.714882
-117.188919	32.715468
-117.190092	32.715762
-117.191852	32.716642
-117.205053	32.716935
-117.205933	32.715762
-117.209454	32.715762
-117.210334	32.714882
-117.211507	32.714882
-117.212681	32.714002
-117.215614	32.713708
-117.216201	32.713122
-117.216787	32.713122
-117.217961	32.712242
-117.218548	32.712242
-117.220308	32.710481
-117.220894	32.710775
-117.223535	32.708135
-117.223535	32.707548
-117.226762	32.704028
-117.226762	32.702854
-117.227642	32.701681
-117.227642	32.700214
-117.228522	32.699041
-117.229108	32.6964
-117.229108	32.691413
-117.228228	32.69024
-117.228228	32.687306
-117.225881	32.685253
-117.225295	32.68496
-117.225001	32.684079
-117.224415	32.683199
-117.223535	32.683199
-117.220894	32.68496
-117.220308	32.68496
-117.219134	32.68584
-117.217668	32.68584
-117.216201	32.68672
-117.214441	32.68672
-117.213854	32.68672
-117.212974	32.6876
-117.210627	32.687306
-117.20916	32.688186
-117.2074	32.688186
-117.20652	32.689067
-117.196546	32.689067
-117.195959	32.688186
-117.194786	32.688186
-117.194199	32.6876
-117.192439	32.687306
-117.191559	32.686426
-117.190972	32.686426
-117.190386	32.686426
-117.189799	32.685546
-117.188919	32.685546
-117.188332	32.68496
-117.187452	32.68496
-117.186865	32.684079
-117.185692	32.684079
-117.185105	32.683199
-117.183932	32.682906
-117.183345	32.682613
-117.182172	32.682613
-117.180998	32.682026
-117.180998	32.679973
-117.175718	32.674692
-117.175131	32.674692
-117.169557	32.669118
-117.168677	32.667652
-117.166917	32.667065
-117.166624	32.665892
-117.166037	32.665011
-117.164277	32.664425
-117.16369	32.662665
-117.161637	32.660904
-117.161637	32.659731
-117.159583	32.657384
-117.15929	32.656211
-117.157823	32.654744
-117.15753	32.654157
-117.156943	32.653571
-117.15665	32.652691
-117.155476	32.650637
-117.153716	32.64917
-117.152836	32.647704
-117.151076	32.645063
-117.150196	32.642717
-117.149316	32.641543
-117.149023	32.639783
-117.148729	32.639196
-117.147556	32.636556
-117.146676	32.635969
-117.145502	32.633916
-117.145796	32.633036
-117.141689	32.626875
-117.141102	32.625115
-117.140809	32.623062
-117.139342	32.622475
-117.139049	32.621595
-117.138168	32.621008
-117.138462	32.619248
-117.137288	32.617781
-117.137875	32.614554
-117.136408	32.613968
-117.136702	32.611914
-117.136115	32.610741
-117.136115	32.608687
-117.134062	32.607221
-117.134062	32.605754
-117.133475	32.605167
-117.133475	32.603994
-117.132595	32.603114
-117.132595	32.584632
-117.133475	32.583459
-117.133475	32.569671
-117.134942	32.568205
-117.134355	32.567031
-117.133475	32.565858
-117.133475	32.564391
-117.132595	32.562631
-117.132595	32.560871
-117.132008	32.559991
-117.131421	32.559111
-117.129955	32.55735
-117.129661	32.555884
-117.129368	32.555004
-117.129075	32.55295
-117.128488	32.552363
-117.128488	32.55119
-117.127901	32.549723
-117.127901	32.54679
-117.126728	32.54591
-117.126728	32.544443
-117.125848	32.543269
-117.125848	32.541216
-117.125848	32.540923
-117.125261	32.540042
-117.124968	32.538576
-117.124381	32.537696
-117.124087	32.535936
-117.124968	32.535055
-117.124968	32.529482
nan nan
-116.999999	32.543563
nan nan
-120.251539	34.000067
-120.251539	33.999774
-120.250365	33.998894
-120.249192	33.998307
-120.249192	33.998014
-120.248898	33.996547
-120.248898	33.996254
-120.247725	33.995667
-120.247138	33.99596
-120.246258	33.996547
-120.242445	33.996547
-120.242151	33.996254
-120.240685	33.994787
-120.240685	33.9942
-120.239804	33.993027
-120.239804	33.992147
-120.238338	33.990973
-120.236871	33.99068
-120.234231	33.99068
-120.233351	33.990093
-120.230417	33.9898
-120.22983	33.989213
-120.229537	33.98892
-120.227777	33.98892
-120.22631	33.98716
-120.22543	33.986573
-120.224843	33.986573
-120.224257	33.985986
-120.223963	33.984813
-120.223377	33.984226
-120.223083	33.982466
-120.222497	33.981879
-120.222203	33.980119
-120.221617	33.979239
-120.220736	33.979239
-120.220736	33.978359
-120.219856	33.977186
-120.217803	33.975719
-120.216336	33.975719
-120.216043	33.975426
-120.212816	33.971905
-120.211349	33.971612
-120.209882	33.969852
-120.209589	33.968972
-120.209296	33.968385
-120.208709	33.966332
-120.207535	33.963985
-120.207242	33.963398
-120.205775	33.961345
-120.204895	33.960171
-120.203135	33.958118
-120.203135	33.957531
-120.202255	33.956357
-120.202255	33.955477
-120.201668	33.954891
-120.201375	33.954011
-120.200788	33.953131
-120.200495	33.952251
-120.199615	33.950197
-120.199322	33.949904
-120.197268	33.949904
-120.196681	33.949024
-120.193454	33.949024
-120.192868	33.949024
-120.189934	33.945503
-120.189641	33.943743
-120.189348	33.94345
-120.189054	33.94169
-120.188174	33.940223
-120.185827	33.937289
-120.185534	33.933769
-120.18436	33.931716
-120.182894	33.930542
-120.18172	33.929956
-120.18084	33.928195
-120.18084	33.926729
-120.181427	33.925849
-120.181427	33.924969
-120.18084	33.923795
-120.17996	33.923502
-120.176733	33.923502
-120.175853	33.922622
-120.17292	33.922328
-120.171453	33.921155
-120.17116	33.919395
-120.169986	33.917341
-120.168813	33.917341
-120.167346	33.915875
-120.165586	33.915875
-120.163532	33.916755
-120.162066	33.916461
-120.161479	33.916168
-120.160599	33.914995
-120.160305	33.912648
-120.160012	33.912354
-120.158839	33.912354
-120.157665	33.911768
-120.156492	33.911768
-120.153558	33.911768
-120.152972	33.911474
-120.152385	33.910594
-120.151505	33.910007
-120.149745	33.909714
-120.149451	33.908834
-120.148865	33.908247
-120.147691	33.907954
-120.147398	33.907661
-120.146518	33.907367
-120.144171	33.905314
-120.143584	33.90502
-120.142998	33.90502
-120.141531	33.904434
-120.140064	33.90414
-120.138891	33.902674
-120.138597	33.901794
-120.13801	33.9015
-120.136544	33.9015
-120.13537	33.90238
-120.134784	33.902674
-120.133317	33.900913
-120.130383	33.89974
-120.12657	33.897687
-120.125983	33.896807
-120.124516	33.89622
-120.124223	33.895633
-120.123049	33.895633
-120.122463	33.895046
-120.121583	33.894753
-120.120996	33.894166
-120.118942	33.893873
-120.118356	33.89358
-120.117769	33.89358
-120.116889	33.894166
-120.115422	33.894166
-120.113662	33.894753
-120.112489	33.895046
-120.111315	33.895633
-120.109848	33.895926
-120.109262	33.89622
-120.108382	33.8971
-120.108675	33.898273
-120.108968	33.900327
-120.108675	33.901207
-120.107502	33.902087
-120.106622	33.90238
-120.105155	33.903847
-120.104861	33.90502
-120.104275	33.905607
-120.103688	33.905607
-120.102515	33.905607
-120.101928	33.906194
-120.100754	33.906781
-120.099581	33.907954
-120.098994	33.907954
-120.098701	33.907661
-120.098114	33.907367
-120.097528	33.907367
-120.096061	33.907954
-120.093714	33.908247
-120.092834	33.908834
-120.091661	33.909127
-120.09078	33.908247
-120.08902	33.908247
-120.08462	33.908247
-120.081393	33.908247
-120.079633	33.909127
-120.075526	33.909127
-120.074353	33.909421
-120.074353	33.911181
-120.074059	33.911474
-120.071126	33.911474
-120.069952	33.912354
-120.062912	33.912648
-120.057338	33.912354
-120.055871	33.912941
-120.054111	33.913234
-120.052351	33.914114
-120.049417	33.914114
-120.048831	33.914408
-120.047657	33.915581
-120.047657	33.915875
-120.048831	33.917048
-120.048831	33.917635
-120.048537	33.917928
-120.047364	33.918515
-120.046191	33.919688
-120.045017	33.919982
-120.042964	33.919982
